Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
9/7/17,171.94,173.3067,170.27,173.21,17922494,0,1,171.94,173.3067,170.27,173.21,17922494
9/6/17,170.91,172.48,169.57,172.09,13659317,0,1,170.91,172.48,169.57,172.09,13659317
9/5/17,171.27,172.3875,169.55,170.72,13175866,0,1,171.27,172.3875,169.55,170.72,13175866
9/1/17,172.4,172.915,171.31,172.02,11614185,0,1,172.4,172.915,171.31,172.02,11614185
8/31/17,170.4,172.145,170.06,172,16873901,0,1,170.4,172.145,170.06,172,16873901
8/30/17,168.17,170.18,167.63,169.92,10850005,0,1,168.17,170.18,167.63,169.92,10850005
8/29/17,165.25,168.425,165,168.05,10992617,0,1,165.25,168.425,165,168.05,10992617
8/28/17,166.91,167.7,166.33,167.24,8360380,0,1,166.91,167.7,166.33,167.24,8360380
8/25/17,167.86,168.38,166.18,166.32,12391910,0,1,167.86,168.38,166.18,166.32,12391910
8/24/17,168.88,169.29,166.41,167.74,13552865,0,1,168.88,169.29,166.41,167.74,13552865
8/23/17,168.84,169.36,168.2,168.71,9756817,0,1,168.84,169.36,168.2,168.71,9756817
8/22/17,168.28,169.87,167.15,169.64,11333260,0,1,168.28,169.87,167.15,169.64,11333260
8/21/17,167.16,168,165.82,167.78,11880823,0,1,167.16,168,165.82,167.78,11880823
8/18/17,166.84,168.67,166.21,167.41,14933261,0,1,166.84,168.67,166.21,167.41,14933261
8/17/17,169.34,169.86,166.85,166.91,16791591,0,1,169.34,169.86,166.85,166.91,16791591
8/16/17,171.25,171.38,169.24,170,15580549,0,1,171.25,171.38,169.24,170,15580549
8/15/17,171.49,171.5,170.01,171,8621787,0,1,171.49,171.5,170.01,171,8621787
8/14/17,170.09,171.08,169.29,170.75,12786286,0,1,170.09,171.08,169.29,170.75,12786286
8/11/17,167.95,168.82,166.85,168.08,13664032,0,1,167.95,168.82,166.85,168.08,13664032
8/10/17,170.06,170.59,166.85,167.4,20353485,0,1,170.06,170.59,166.85,167.4,20353485
8/9/17,169.98,171.45,169.56,171.18,10597084,0,1,169.98,171.45,169.56,171.18,10597084
8/8/17,171.88,173.05,170.62,171.23,13813683,0,1,171.88,173.05,170.62,171.23,13813683
8/7/17,169.95,172.06,169.66,171.98,12504157,0,1,169.95,172.06,169.66,171.98,12504157
8/4/17,168.97,170.06,168.69,169.62,10360774,0,1,168.97,170.06,168.69,169.62,10360774
8/3/17,169.3,169.7,168.25,168.59,10316246,0,1,169.3,169.7,168.25,168.59,10316246
8/2/17,170.3,170.55,166.91,169.25,17061845,0,1,170.3,170.55,166.91,169.25,17061845
8/1/17,169.82,170.47,169.05,169.86,14051379,0,1,169.82,170.47,169.05,169.86,14051379
7/31/17,172,172.72,168.55,169.25,25157896,0,1,172,172.72,168.55,169.25,25157896
7/28/17,169.07,173.43,169.05,172.45,24036502,0,1,169.07,173.43,169.05,172.45,24036502
7/27/17,174.7,175.49,167.5,170.44,68065163,0,1,174.7,175.49,167.5,170.44,68065163
7/26/17,166.01,166.01,164.1,165.61,24081060,0,1,166.01,166.01,164.1,165.61,24081060
7/25/17,165.01,165.54,163.8619,165.28,15164613,0,1,165.01,165.54,163.8619,165.28,15164613
7/24/17,164.64,166.17,164.31,166,16595460,0,1,164.64,166.17,164.31,166,16595460
7/21/17,164.16,165.05,163.75,164.43,14494667,0,1,164.16,165.05,163.75,164.43,14494667
7/20/17,164.8,165,162.81,164.53,18293111,0,1,164.8,165,162.81,164.53,18293111
7/19/17,163.59,165.7,163.17,164.14,25915988,0,1,163.59,165.7,163.17,164.14,25915988
7/18/17,159.66,163.73,159.42,162.86,23621711,0,1,159.66,163.73,159.42,162.86,23621711
7/17/17,160.25,160.78,158.81,159.73,12567935,0,1,160.25,160.78,158.81,159.73,12567935
7/14/17,160.13,160.32,159.3254,159.97,16172560,0,1,160.13,160.32,159.3254,159.97,16172560
7/13/17,158.74,159.78,158.4227,159.26,13839891,0,1,158.74,159.78,158.4227,159.26,13839891
7/12/17,156.49,159.16,156.2,158.9,22483868,0,1,156.49,159.16,156.2,158.9,22483868
7/11/17,153.37,155.4225,152.91,155.27,13208251,0,1,153.37,155.4225,152.91,155.27,13208251
7/10/17,151.69,153.98,151.51,153.5,13296447,0,1,151.69,153.98,151.51,153.5,13296447
7/7/17,149.25,151.99,149.19,151.44,13229352,0,1,149.25,151.99,149.19,151.44,13229352
7/6/17,149.03,150.04,148,148.82,14788811,0,1,149.03,150.04,148,148.82,14788811
7/5/17,149,150.85,148.13,150.34,14037692,0,1,149,150.85,148.13,150.34,14037692
7/3/17,151.72,152.15,147.8,148.43,13860113,0,1,151.72,152.15,147.8,148.43,13860113
6/30/17,151.9,151.92,150.06,150.98,14540013,0,1,151.9,151.92,150.06,150.98,14540013
6/29/17,152.28,152.5,148.9175,151.04,23771610,0,1,152.28,152.5,148.9175,151.04,23771610
6/28/17,150.92,153.47,149.86,153.24,16621566,0,1,150.92,153.47,149.86,153.24,16621566
6/27/17,152.84,153.31,150.39,150.58,19274022,0,1,152.84,153.31,150.39,150.58,19274022
6/26/17,156.25,156.5,153.1954,153.59,17934289,0,1,156.25,156.5,153.1954,153.59,17934289
6/23/17,152.72,155.2,152.65,155.07,16192249,0,1,152.72,155.2,152.65,155.07,16192249
6/22/17,153.01,154.55,152.91,153.4,12783958,0,1,153.01,154.55,152.91,153.4,12783958
6/21/17,152.36,154.08,151.88,153.91,14760242,0,1,152.36,154.08,151.88,153.91,14760242
6/20/17,152.88,153.84,152.21,152.25,14557895,0,1,152.88,153.84,152.21,152.25,14557895
6/19/17,151.71,153.57,151.71,152.87,18678807,0,1,151.71,153.57,151.71,152.87,18678807
6/16/17,149.59,150.83,148.6,150.64,22169800,0,1,149.59,150.83,148.6,150.64,22169800
6/15/17,147.67,150.0366,146.3747,149.8,18877305,0,1,147.67,150.0366,146.3747,149.8,18877305
6/14/17,151.26,152.4,149.05,150.25,20552981,0,1,151.26,152.4,149.05,150.25,20552981
6/13/17,150.15,151.18,148.9,150.68,20316202,0,1,150.15,151.18,148.9,150.68,20316202
6/12/17,148.17,149.195,144.56,148.44,33238543,0,1,148.17,149.195,144.56,148.44,33238543
6/9/17,154.77,155.59,146.61,149.63,35256368,0,1,154.77,155.59,146.61,149.63,35256368
6/8/17,154.08,154.73,153.1,154.71,17539521,0,1,154.08,154.73,153.1,154.71,17539521
6/7/17,153.27,153.75,152.34,153.12,11822136,0,1,153.27,153.75,152.34,153.12,11822136
6/6/17,153.41,154.52,152.48,152.81,13291727,0,1,153.41,154.52,152.48,152.81,13291727
6/5/17,153.64,154.7088,153.41,153.63,12279871,0,1,153.64,154.7088,153.41,153.63,12279871
6/2/17,151.85,153.63,151.3,153.61,16787255,0,1,151.85,153.63,151.3,153.61,16787255
6/1/17,151.75,152.29,150.3,151.53,14459173,0,1,151.75,152.29,150.3,151.53,14459173
5/31/17,152.7,153.35,151.09,151.46,17709427,0,1,152.7,153.35,151.09,151.46,17709427
5/30/17,151.97,152.9,151.64,152.38,13145329,0,1,151.97,152.9,151.64,152.38,13145329
5/26/17,152.23,152.25,151.15,152.13,14907827,0,1,152.23,152.25,151.15,152.13,14907827
5/25/17,150.3,152.59,149.95,151.96,19780399,0,1,150.3,152.59,149.95,151.96,19780399
5/24/17,148.51,150.23,148.42,150.04,17769670,0,1,148.51,150.23,148.42,150.04,17769670
5/23/17,148.52,148.81,147.25,148.07,12665886,0,1,148.52,148.81,147.25,148.07,12665886
5/22/17,148.08,148.59,147.69,148.24,12379481,0,1,148.08,148.59,147.69,148.24,12379481
5/19/17,148.445,149.39,147.96,148.06,16101229,0,1,148.445,149.39,147.96,148.06,16101229
5/18/17,144.72,148.15,144.51,147.66,21784326,0,1,144.72,148.15,144.51,147.66,21784326
5/17/17,148,148.67,144.4216,144.85,27908167,0,1,148,148.67,144.4216,144.85,27908167
5/16/17,150.11,150.21,149.03,149.78,14420715,0,1,150.11,150.21,149.03,149.78,14420715
5/15/17,150.17,151.48,149.77,150.19,14909882,0,1,150.17,151.48,149.77,150.19,14909882
5/12/17,150.4,150.46,149.63,150.33,9497040,0,1,150.4,150.46,149.63,150.33,9497040
5/11/17,150.31,150.65,149.41,150.04,11623865,0,1,150.31,150.65,149.41,150.04,11623865
5/10/17,150.23,150.52,148.86,150.29,11653395,0,1,150.23,150.52,148.86,150.29,11653395
5/9/17,151.49,152.59,150.21,150.48,17325999,0,1,151.49,152.59,150.21,150.48,17325999
5/8/17,150.71,151.08,149.74,151.06,15662472,0,1,150.71,151.08,149.74,151.06,15662472
5/5/17,151.45,151.63,149.79,150.24,17051519,0,1,151.45,151.63,149.79,150.24,17051519
5/4/17,150.17,151.52,148.72,150.85,36060301,0,1,150.17,151.52,148.72,150.85,36060301
5/3/17,153.6,153.6,151.34,151.8,21755088,0,1,153.6,153.6,151.34,151.8,21755088
5/2/17,153.34,153.44,151.66,152.78,21255365,0,1,153.34,153.44,151.66,152.78,21255365
5/1/17,151.74,152.57,151.42,152.46,24669159,0,1,151.74,152.57,151.42,152.46,24669159
4/28/17,149.5,151.53,149.07,150.25,30280373,0,1,149.5,151.53,149.07,150.25,30280373
4/27/17,146.67,147.75,146.14,147.7,10561420,0,1,146.67,147.75,146.14,147.7,10561420
4/26/17,147.09,147.59,146.09,146.56,11324335,0,1,147.09,147.59,146.09,146.56,11324335
4/25/17,145.79,147.15,145.7898,146.49,17684833,0,1,145.79,147.15,145.7898,146.49,17684833
4/24/17,144.96,145.6738,144.34,145.47,14397448,0,1,144.96,145.6738,144.34,145.47,14397448
4/21/17,143.9,144.17,142.27,143.68,12382002,0,1,143.9,144.17,142.27,143.68,12382002
4/20/17,142.95,144.25,142.689,143.8,15968164,0,1,142.95,144.25,142.689,143.8,15968164
4/19/17,141.35,143.04,141.27,142.27,15563945,0,1,141.35,143.04,141.27,142.27,15563945
4/18/17,141.27,141.905,140.61,140.96,14807472,0,1,141.27,141.905,140.61,140.96,14807472
4/17/17,139.76,141.55,139.75,141.42,11519663,0,1,139.76,141.55,139.75,141.42,11519663
4/13/17,139.62,140.58,139.33,139.39,10965614,0,1,139.62,140.58,139.33,139.39,10965614
4/12/17,139.72,140.4,139.44,139.58,11612456,0,1,139.72,140.4,139.44,139.58,11612456
4/11/17,140.8,141.0299,138.81,139.92,16638087,0,1,140.8,141.0299,138.81,139.92,16638087
4/10/17,141,141.43,140.63,141.04,9039366,0,1,141,141.43,140.63,141.04,9039366
4/7/17,141.2,141.55,140.24,140.78,11811439,0,1,141.2,141.55,140.24,140.78,11811439
4/6/17,142.11,142.22,140.91,141.17,15103426,0,1,142.11,142.22,140.91,141.17,15103426
4/5/17,142.26,143.44,141.29,141.85,17158059,0,1,142.26,143.44,141.29,141.85,17158059
4/4/17,141.86,142.09,141.27,141.73,12948599,0,1,141.86,142.09,141.27,141.73,12948599
4/3/17,141.93,142.47,140.82,142.28,13563960,0,1,141.93,142.47,140.82,142.28,13563960
3/31/17,142.31,142.63,141.89,142.05,11478265,0,1,142.31,142.63,141.89,142.05,11478265
3/30/17,142.4,142.95,141.85,142.41,12403997,0,1,142.4,142.95,141.85,142.41,12403997
3/29/17,141.99,142.86,141.43,142.65,16527574,0,1,141.99,142.86,141.43,142.65,16527574
3/28/17,140.36,141.95,140.01,141.76,14679436,0,1,140.36,141.95,140.01,141.76,14679436
3/27/17,139.05,140.65,138.77,140.32,12800544,0,1,139.05,140.65,138.77,140.32,12800544
3/24/17,140.08,141.0244,139.76,140.34,16664683,0,1,140.08,141.0244,139.76,140.34,16664683
3/23/17,139.48,140.39,139.09,139.53,13022801,0,1,139.48,140.39,139.09,139.53,13022801
3/22/17,137.93,139.79,137.6,139.59,17055449,0,1,137.93,139.79,137.6,139.59,17055449
3/21/17,141.15,142.3082,138.4,138.51,29894784,0,1,141.15,142.3082,138.4,138.51,29894784
3/20/17,139.71,140.19,139.25,139.94,12099471,0,1,139.71,140.19,139.25,139.94,12099471
3/17/17,140.34,140.34,139.7,139.84,20592818,0,1,140.34,140.34,139.7,139.84,20592818
3/16/17,140.2,140.25,139.73,139.99,13612942,0,1,140.2,140.25,139.73,139.99,13612942
3/15/17,139.29,140.1,138.49,139.72,19344826,0,1,139.29,140.1,138.49,139.72,19344826
3/14/17,139.46,139.46,138.52,139.32,12944018,0,1,139.46,139.46,138.52,139.32,12944018
3/13/17,138.71,139.68,138.6729,139.6,10955450,0,1,138.71,139.68,138.6729,139.6,10955450
3/10/17,138.91,139.49,138.22,138.79,16314113,0,1,138.91,139.49,138.22,138.79,16314113
3/9/17,137.72,138.57,137.4,138.24,15535259,0,1,137.72,138.57,137.4,138.24,15535259
3/8/17,137.15,137.99,137.0516,137.72,10184514,0,1,137.15,137.99,137.0516,137.72,10184514
3/7/17,137.03,138.37,136.99,137.3,13527132,0,1,137.03,138.37,136.99,137.3,13527132
3/6/17,136.88,137.83,136.51,137.42,12748179,0,1,136.88,137.83,136.51,137.42,12748179
3/3/17,136.63,137.33,136.08,137.17,11160563,0,1,136.63,137.33,136.08,137.17,11160563
3/2/17,137.09,137.82,136.31,136.76,12294804,0,1,137.09,137.82,136.31,136.76,12294804
3/1/17,136.47,137.48,136.3,137.42,16257010,0,1,136.47,137.48,136.3,137.42,16257010
2/28/17,136.79,136.805,134.75,135.54,16112092,0,1,136.79,136.805,134.75,135.54,16112092
2/27/17,135.26,137.1846,135.02,136.41,14306668,0,1,135.26,137.1846,135.02,136.41,14306668
2/24/17,134.16,135.62,134.16,135.44,12625742,0,1,134.16,135.62,134.16,135.44,12625742
2/23/17,135.89,136.12,134.33,135.36,18422549,0,1,135.89,136.12,134.33,135.36,18422549
2/22/17,133.6,136.79,133.46,136.12,27360092,0,1,133.6,136.79,133.46,136.12,27360092
2/21/17,133.5,133.91,132.9,133.72,14759109,0,1,133.5,133.91,132.9,133.72,14759109
2/17/17,133.5,134.0912,133.17,133.53,12276490,0,1,133.5,134.0912,133.17,133.53,12276490
2/16/17,133.07,133.87,133.022,133.84,12831092,0,1,133.07,133.87,133.022,133.84,12831092
2/15/17,133.45,133.7,132.66,133.44,13226534,0,1,133.45,133.7,132.66,133.44,13226534
2/14/17,134.1,134.23,132.55,133.85,14364877,0,1,134.1,134.23,132.55,133.85,14364877
2/13/17,134.6975,134.6975,133.7,134.05,13526221,0,1,134.6975,134.6975,133.7,134.05,13526221
2/10/17,134.1,134.94,133.68,134.19,15061939,0,1,134.1,134.94,133.68,134.19,15061939
2/9/17,134.49,134.5,133.31,134.14,16470609,0,1,134.49,134.5,133.31,134.14,16470609
2/8/17,132.6,134.44,132.44,134.2,22390556,0,1,132.6,134.44,132.44,134.2,22390556
2/7/17,132.24,133,131.661,131.84,14596449,0,1,132.24,133,131.661,131.84,14596449
2/6/17,130.98,132.06,130.3,132.06,17058494,0,1,130.98,132.06,130.3,132.06,17058494
2/3/17,131.24,132.85,130.76,130.98,24804890,0,1,131.24,132.85,130.76,130.98,24804890
2/2/17,133.22,135.49,130.4,130.84,54366447,0,1,133.22,135.49,130.4,130.84,54366447
2/1/17,132.25,133.49,130.68,133.23,50139775,0,1,132.25,133.49,130.68,133.23,50139775
1/31/17,130.17,130.66,129.5157,130.32,19790484,0,1,130.17,130.66,129.5157,130.32,19790484
1/30/17,131.58,131.58,129.6,130.98,18956095,0,1,131.58,131.58,129.6,130.98,18956095
1/27/17,132.68,132.95,131.08,132.18,19539514,0,1,132.68,132.95,131.08,132.18,19539514
1/26/17,131.63,133.14,131.4401,132.78,20020141,0,1,131.63,133.14,131.4401,132.78,20020141
1/25/17,130,131.74,129.77,131.48,18777314,0,1,130,131.74,129.77,131.48,18777314
1/24/17,129.38,129.9,128.38,129.37,15162724,0,1,129.38,129.9,128.38,129.37,15162724
1/23/17,127.31,129.25,126.95,128.93,16593563,0,1,127.31,129.25,126.95,128.93,16593563
1/20/17,128.1,128.48,126.78,127.04,19097223,0,1,128.1,128.48,126.78,127.04,19097223
1/19/17,128.23,128.35,127.45,127.55,12195465,0,1,128.23,128.35,127.45,127.55,12195465
1/18/17,128.41,128.43,126.84,127.92,13145852,0,1,128.41,128.43,126.84,127.92,13145852
1/17/17,128.04,128.34,127.4,127.87,15294460,0,1,128.04,128.34,127.4,127.87,15294460
1/13/17,127.49,129.27,127.37,128.34,24884325,0,1,127.49,129.27,127.37,128.34,24884325
1/12/17,125.61,126.73,124.8,126.62,18653914,0,1,125.61,126.73,124.8,126.62,18653914
1/11/17,124.35,126.12,124.06,126.09,18356523,0,1,124.35,126.12,124.06,126.09,18356523
1/10/17,124.82,125.5,124.28,124.35,17324590,0,1,124.82,125.5,124.28,124.35,17324590
1/9/17,123.55,125.43,123.04,124.9,22880360,0,1,123.55,125.43,123.04,124.9,22880360
1/6/17,120.98,123.88,120.03,123.41,28545263,0,1,120.98,123.88,120.03,123.41,28545263
1/5/17,118.86,120.95,118.3209,120.67,19492150,0,1,118.86,120.95,118.3209,120.67,19492150
1/4/17,117.55,119.66,117.29,118.69,19630932,0,1,117.55,119.66,117.29,118.69,19630932
1/3/17,116.03,117.84,115.51,116.86,20663912,0,1,116.03,117.84,115.51,116.86,20663912
12/30/16,116.595,116.83,114.7739,115.05,18684106,0,1,116.595,116.83,114.7739,115.05,18684106
12/29/16,117,117.531,116.06,116.35,9934873,0,1,117,117.531,116.06,116.35,9934873
12/28/16,118.19,118.25,116.65,116.92,12087377,0,1,118.19,118.25,116.65,116.92,12087377
12/27/16,116.96,118.68,116.864,118.01,12051481,0,1,116.96,118.68,116.864,118.01,12051481
12/23/16,117,117.56,116.3,117.27,10889985,0,1,117,117.56,116.3,117.27,10889985
12/22/16,118.86,118.99,116.93,117.4,16258587,0,1,118.86,118.99,116.93,117.4,16258587
12/21/16,118.92,119.2,118.48,119.04,10767646,0,1,118.92,119.2,118.48,119.04,10767646
12/20/16,119.5,119.77,118.8,119.09,13684402,0,1,119.5,119.77,118.8,119.09,13684402
12/19/16,119.85,120.36,118.51,119.24,15918146,0,1,119.85,120.36,118.51,119.24,15918146
12/16/16,120.9,121.5,119.27,119.87,25324299,0,1,120.9,121.5,119.27,119.87,25324299
12/15/16,120.08,122.5,119.63,120.57,20139568,0,1,120.08,122.5,119.63,120.57,20139568
12/14/16,120,121.69,118.85,120.21,25913095,0,1,120,121.69,118.85,120.21,25913095
12/13/16,117.86,121.52,117.61,120.31,29768028,0,1,117.86,121.52,117.61,120.31,29768028
12/12/16,119.22,119.24,117.65,117.77,17805527,0,1,119.22,119.24,117.65,117.77,17805527
12/9/16,119.22,119.94,118.95,119.68,17464736,0,1,119.22,119.94,118.95,119.68,17464736
12/8/16,117.98,119.5,117.64,118.91,22442756,0,1,117.98,119.5,117.64,118.91,22442756
12/7/16,117,117.95,116.57,117.95,21913658,0,1,117,117.95,116.57,117.95,21913658
12/6/16,117.69,117.795,116.33,117.31,19131202,0,1,117.69,117.795,116.33,117.31,19131202
12/5/16,115.95,117.57,115.07,117.43,20201528,0,1,115.95,117.57,115.07,117.43,20201528
12/2/16,115.11,116.48,114.3,115.4,25070364,0,1,115.11,116.48,114.3,115.4,25070364
12/1/16,118.38,118.45,114,115.1,43276994,0,1,118.38,118.45,114,115.1,43276994
11/30/16,120.32,121.79,117.95,118.42,30188922,0,1,120.32,121.79,117.95,118.42,30188922
11/29/16,120.57,122.1,120.4,120.87,18890956,0,1,120.57,122.1,120.4,120.87,18890956
11/28/16,120.12,121.69,119.82,120.41,18101314,0,1,120.12,121.69,119.82,120.41,18101314
11/25/16,121.01,121.14,120.07,120.38,8658605,0,1,121.01,121.14,120.07,120.38,8658605
11/23/16,121.23,121.31,119.94,120.84,15672136,0,1,121.23,121.31,119.94,120.84,15672136
11/22/16,122.4,122.98,120.9,121.47,26089163,0,1,122.4,122.98,120.9,121.47,26089163
11/21/16,118.39,121.95,117.8,121.77,35415366,0,1,118.39,121.95,117.8,121.77,35415366
11/18/16,118.39,119.13,116.84,117.02,22879303,0,1,118.39,119.13,116.84,117.02,22879303
11/17/16,116.84,117.79,116.01,117.79,18597766,0,1,116.84,117.79,116.01,117.79,18597766
11/16/16,117.2,117.88,114.21,116.34,32397947,0,1,117.2,117.88,114.21,116.34,32397947
11/15/16,116.73,118.49,115.83,117.2,34681369,0,1,116.73,118.49,115.83,117.2,34681369
11/14/16,119.1256,119.1256,113.5535,115.08,51377040,0,1,119.1256,119.1256,113.5535,115.08,51377040
11/11/16,120.44,120.7,118.15,119.02,32840137,0,1,120.44,120.7,118.15,119.02,32840137
11/10/16,123.93,124.18,115.27,120.8,67846704,0,1,123.93,124.18,115.27,120.8,67846704
11/9/16,121.5,123.81,120.51,123.18,31916020,0,1,121.5,123.81,120.51,123.18,31916020
11/8/16,122.03,124.61,121.54,124.22,19460768,0,1,122.03,124.61,121.54,124.22,19460768
11/7/16,122.83,123.2089,121.35,122.15,23008880,0,1,122.83,123.2089,121.35,122.15,23008880
11/4/16,119.59,121.93,119.25,120.75,30545466,0,1,119.59,121.93,119.25,120.75,30545466
11/3/16,122,123.28,119.5,120,63766259,0,1,122,123.28,119.5,120,63766259
11/2/16,130.23,130.23,126.28,127.17,50190225,0,1,130.23,130.23,126.28,127.17,50190225
11/1/16,131.41,131.94,128.65,129.5,22077779,0,1,131.41,131.94,128.65,129.5,22077779
10/31/16,132.01,132.12,130.8835,130.99,15668982,0,1,132.01,132.12,130.8835,130.99,15668982
10/28/16,130.5,132.97,129.93,131.29,24545547,0,1,130.5,132.97,129.93,131.29,24545547
10/27/16,131.74,131.8,129.27,129.69,16741393,0,1,131.74,131.8,129.27,129.69,16741393
10/26/16,131.64,132.26,130.935,131.04,13084731,0,1,131.64,132.26,130.935,131.04,13084731
10/25/16,133.5,133.5,132.22,132.29,13336787,0,1,133.5,133.5,132.22,132.29,13336787
10/24/16,132.72,133.405,132.15,133.28,17470227,0,1,132.72,133.405,132.15,133.28,17470227
10/21/16,129.78,132.13,129.7,132.07,19088794,0,1,129.78,132.13,129.7,132.07,19088794
10/20/16,130.07,130.66,129.5,130,13167503,0,1,130.07,130.66,129.5,130,13167503
10/19/16,128.74,130.47,128.6,130.11,16752321,0,1,128.74,130.47,128.6,130.11,16752321
10/18/16,128.68,129.39,128.01,128.57,13503967,0,1,128.68,129.39,128.01,128.57,13503967
10/17/16,128.2,128.47,127.32,127.54,11351681,0,1,128.2,128.47,127.32,127.54,11351681
10/14/16,128.49,128.95,127.58,127.88,13345292,0,1,128.49,128.95,127.58,127.88,13345292
10/13/16,128.21,128.25,126.75,127.82,17139306,0,1,128.21,128.25,126.75,127.82,17139306
10/12/16,129.01,129.66,128.46,129.05,11072991,0,1,129.01,129.66,128.46,129.05,11072991
10/11/16,130.23,130.64,128.23,128.88,17537928,0,1,130.23,130.64,128.23,128.88,17537928
10/10/16,129.68,130.7,129.2,130.24,15138720,0,1,129.68,130.7,129.2,130.24,15138720
10/7/16,129.04,129.25,128.33,128.99,12804420,0,1,129.04,129.25,128.33,128.99,12804420
10/6/16,128.43,129.06,128.08,128.74,11682729,0,1,128.43,129.06,128.08,128.74,11682729
10/5/16,128.25,128.8,127.83,128.47,12386753,0,1,128.25,128.8,127.83,128.47,12386753
10/4/16,129.17,129.2765,127.5499,128.19,14307548,0,1,129.17,129.2765,127.5499,128.19,14307548
10/3/16,128.38,129.09,127.8,128.77,13156943,0,1,128.38,129.09,127.8,128.77,13156943
9/30/16,128.03,128.59,127.45,128.27,18402945,0,1,128.03,128.59,127.45,128.27,18402945
9/29/16,129.18,129.29,127.55,128.09,14532241,0,1,129.18,129.29,127.55,128.09,14532241
9/28/16,129.21,129.47,128.4,129.23,12047636,0,1,129.21,129.47,128.4,129.23,12047636
9/27/16,127.61,129.01,127.43,128.69,15637111,0,1,127.61,129.01,127.43,128.69,15637111
9/26/16,127.37,128.16,126.8,127.31,15064940,0,1,127.37,128.16,126.8,127.31,15064940
9/23/16,127.56,128.6,127.3,127.96,28326266,0,1,127.56,128.6,127.3,127.96,28326266
9/22/16,130.5,130.73,129.56,130.08,15538307,0,1,130.5,130.73,129.56,130.08,15538307
9/21/16,129.13,130.005,128.39,129.94,14068336,0,1,129.13,130.005,128.39,129.94,14068336
9/20/16,128.65,129.17,128.0307,128.64,11083808,0,1,128.65,129.17,128.0307,128.64,11083808
9/19/16,129.91,129.94,128.26,128.65,14958794,0,1,129.91,129.94,128.26,128.65,14958794
9/16/16,128.2,129.18,128.2,129.07,24119174,0,1,128.2,129.18,128.2,129.07,24119174
9/15/16,127.98,129.1,127.67,128.35,15111838,0,1,127.98,129.1,127.67,128.35,15111838
9/14/16,126.89,128.8,126.89,127.77,15720388,0,1,126.89,128.8,126.89,127.77,15720388
9/13/16,128.03,128.35,126.66,127.21,18016152,0,1,128.03,128.35,126.66,127.21,18016152
9/12/16,125.96,128.76,125.75,128.69,21252752,0,1,125.96,128.76,125.75,128.69,21252752
9/9/16,129.71,129.949,127.1,127.1,27100679,0,1,129.71,129.949,127.1,127.1,27100679
9/8/16,130.92,131.08,129.81,130.27,15676595,0,1,130.92,131.08,129.81,130.27,15676595
9/7/16,130.04,131.98,129.95,131.05,27990796,0,1,130.04,131.98,129.95,131.05,27990796
9/6/16,126.67,129.94,126.47,129.73,26278407,0,1,126.67,129.94,126.47,129.73,26278407
9/2/16,126.85,126.86,126,126.51,12118773,0,1,126.85,126.86,126,126.51,12118773
9/1/16,126.38,126.63,125.6,126.17,13536125,0,1,126.38,126.63,125.6,126.17,13536125
8/31/16,125.6,126.22,125.1,126.12,14200636,0,1,125.6,126.22,125.1,126.12,14200636
8/30/16,126.6,126.6,125.15,125.84,17804286,0,1,126.6,126.6,125.15,125.84,17804286
8/29/16,124.35,126.73,124.35,126.54,15925900,0,1,124.35,126.73,124.35,126.54,15925900
8/26/16,124.05,125.19,123.91,124.96,17504825,0,1,124.05,125.19,123.91,124.96,17504825
8/25/16,123.12,124.37,123.1,123.89,10730811,0,1,123.12,124.37,123.1,123.89,10730811
8/24/16,124.47,124.69,123.09,123.48,12243719,0,1,124.47,124.69,123.09,123.48,12243719
8/23/16,124.51,125.09,124.25,124.37,13309452,0,1,124.51,125.09,124.25,124.37,13309452
8/22/16,123.33,124.83,123.11,124.15,14386361,0,1,123.33,124.83,123.11,124.15,14386361
8/19/16,123.6,124.157,123.28,123.56,11688265,0,1,123.6,124.157,123.28,123.56,11688265
8/18/16,124.01,124.26,123.64,123.91,12400816,0,1,124.01,124.26,123.64,123.91,12400816
8/17/16,123.66,124.38,122.85,124.37,13794179,0,1,123.66,124.38,122.85,124.37,13794179
8/16/16,123.5,123.92,122.78,123.3,14222410,0,1,123.5,123.92,122.78,123.3,14222410
8/15/16,124.91,124.92,123.7,123.9,19295130,0,1,124.91,124.92,123.7,123.9,19295130
8/12/16,124.7,125,124.18,124.88,12158955,0,1,124.7,125,124.18,124.88,12158955
8/11/16,125.2,125.38,124.75,124.9,11729519,0,1,125.2,125.38,124.75,124.9,11729519
8/10/16,125.07,125.48,124.54,124.88,10670148,0,1,125.07,125.48,124.54,124.88,10670148
8/9/16,125.34,126.09,124.53,125.06,19620967,0,1,125.34,126.09,124.53,125.06,19620967
8/8/16,125.25,125.45,124.55,125.26,15233929,0,1,125.25,125.45,124.55,125.26,15233929
8/5/16,124.98,125.835,124.6184,125.15,20184035,0,1,124.98,125.835,124.6184,125.15,20184035
8/4/16,122.94,124.79,122.51,124.36,21065974,0,1,122.94,124.79,122.51,124.36,21065974
8/3/16,123.09,123.92,122.31,122.51,18525332,0,1,123.09,123.92,122.31,122.51,18525332
8/2/16,124.06,124.8,122.07,123.09,23968414,0,1,124.06,124.8,122.07,123.09,23968414
8/1/16,123.85,124.58,122.86,124.31,25006850,0,1,123.85,124.58,122.86,124.31,25006850
