Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,Company
4/19/13,25.62,25.96,25.33,25.73,20380900,0,1,25.62,25.96,25.33,25.73,20380900,Facebook
4/18/13,26.82,26.82,25.15,25.69,39059000,0,1,26.82,26.82,25.15,25.69,39059000,Facebook
4/17/13,26.65,27.2,26.39,26.625,26440600,0,1,26.65,27.2,26.39,26.625,26440600,Facebook
4/16/13,26.81,27.11,26.4,26.92,27365900,0,1,26.81,27.11,26.4,26.92,27365900,Facebook
4/15/13,27.16,27.48,26.36,26.52,30275400,0,1,27.16,27.48,26.36,26.52,30275400,Facebook
4/12/13,28,28,27.24,27.4,28697400,0,1,28,28,27.24,27.4,28697400,Facebook
4/11/13,27.48,28.1,27.25,28.0175,33368500,0,1,27.48,28.1,27.25,28.0175,33368500,Facebook
4/10/13,27.0099,27.84,26.9,27.57,45949400,0,1,27.0099,27.84,26.9,27.57,45949400,Facebook
4/9/13,26.58,26.89,26.42,26.59,21311100,0,1,26.58,26.89,26.42,26.59,21311100,Facebook
4/8/13,27.19,27.2,26.63,26.849,27256000,0,1,27.19,27.2,26.63,26.849,27256000,Facebook
4/5/13,26.86,27.8,26.61,27.39,64566600,0,1,26.86,27.8,26.61,27.39,64566600,Facebook
4/4/13,26.62,27.2301,26.11,27.0725,82016800,0,1,26.62,27.2301,26.11,27.0725,82016800,Facebook
4/3/13,25.83,26.39,25.7,26.25,48195200,0,1,25.83,26.39,25.7,26.25,48195200,Facebook
4/2/13,25.77,26.12,25.3,25.42,35153300,0,1,25.77,26.12,25.3,25.42,35153300,Facebook
4/1/13,25.63,25.89,25.28,25.53,22249300,0,1,25.63,25.89,25.28,25.53,22249300,Facebook
3/28/13,26.09,26.17,25.52,25.58,28585700,0,1,26.09,26.17,25.52,25.58,28585700,Facebook
3/27/13,25,26.28,24.72,26.09,52297400,0,1,25,26.28,24.72,26.09,52297400,Facebook
3/26/13,25.08,25.48,25.03,25.205,26957200,0,1,25.08,25.48,25.03,25.205,26957200,Facebook
3/25/13,25.75,25.8,25.078,25.131,39199000,0,1,25.75,25.8,25.078,25.131,39199000,Facebook
3/22/13,25.796,26.01,25.63,25.73,18456300,0,1,25.796,26.01,25.63,25.73,18456300,Facebook
3/21/13,25.66,26.11,25.56,25.74,24336100,0,1,25.66,26.11,25.56,25.74,24336100,Facebook
3/20/13,26.68,26.69,25.78,25.86,44006500,0,1,26.68,26.69,25.78,25.86,44006500,Facebook
3/19/13,26.53,26.9,26.21,26.55,25254200,0,1,26.53,26.9,26.21,26.55,25254200,Facebook
3/18/13,26.37,26.79,25.78,26.49,26653700,0,1,26.37,26.79,25.78,26.49,26653700,Facebook
3/15/13,27.03,27.06,26.56,26.645,31597400,0,1,27.03,27.06,26.56,26.645,31597400,Facebook
3/14/13,27.1,27.43,26.83,27.04,27646400,0,1,27.1,27.43,26.83,27.04,27646400,Facebook
3/13/13,27.62,27.65,26.92,27.08,39619500,0,1,27.62,27.65,26.92,27.08,39619500,Facebook
3/12/13,28.1,28.32,27.6,27.83,27569600,0,1,28.1,28.32,27.6,27.83,27569600,Facebook
3/11/13,28.01,28.64,27.83,28.14,35642100,0,1,28.01,28.64,27.83,28.14,35642100,Facebook
3/8/13,28.425,28.47,27.73,27.96,44198900,0,1,28.425,28.47,27.73,27.96,44198900,Facebook
3/7/13,27.57,28.675,27.47,28.578,74540200,0,1,27.57,28.675,27.47,28.578,74540200,Facebook
3/6/13,28.1,28.13,27.35,27.4525,33532600,0,1,28.1,28.13,27.35,27.4525,33532600,Facebook
3/5/13,27.88,28.18,27.21,27.52,40622200,0,1,27.88,28.18,27.21,27.52,40622200,Facebook
3/4/13,27.76,28.06,27.44,27.72,32400700,0,1,27.76,28.06,27.44,27.72,32400700,Facebook
3/1/13,27.05,28.1164,26.81,27.78,54064800,0,1,27.05,28.1164,26.81,27.78,54064800,Facebook
2/28/13,26.84,27.3,26.34,27.25,83027800,0,1,26.84,27.3,26.34,27.25,83027800,Facebook
2/27/13,27.34,27.34,26.63,26.87,44319700,0,1,27.34,27.34,26.63,26.87,44319700,Facebook
2/26/13,27.36,27.46,26.7,27.39,31611700,0,1,27.36,27.46,26.7,27.39,31611700,Facebook
2/25/13,27.16,27.64,27.15,27.27,34652000,0,1,27.16,27.64,27.15,27.27,34652000,Facebook
2/22/13,27.62,27.63,26.82,27.13,36350200,0,1,27.62,27.63,26.82,27.13,36350200,Facebook
2/21/13,28.28,28.55,27.15,27.283,49642300,0,1,28.28,28.55,27.15,27.283,49642300,Facebook
2/20/13,28.92,29.05,28.33,28.462,42098200,0,1,28.92,29.05,28.33,28.462,42098200,Facebook
2/19/13,28.23,29.08,28.12,28.93,49396400,0,1,28.23,29.08,28.12,28.93,49396400,Facebook
2/15/13,28.52,28.75,28.09,28.32,33109300,0,1,28.52,28.75,28.09,28.32,33109300,Facebook
2/14/13,28.02,28.63,28.01,28.5,35615800,0,1,28.02,28.63,28.01,28.5,35615800,Facebook
2/13/13,27.36,28.32,27.31,27.9075,50164000,0,1,27.36,28.32,27.31,27.9075,50164000,Facebook
2/12/13,27.67,28.16,27.1,27.37,93498700,0,1,27.67,28.16,27.1,27.37,93498700,Facebook
2/11/13,28.61,28.68,28.04,28.26,37361800,0,1,28.61,28.68,28.04,28.26,37361800,Facebook
2/8/13,28.89,29.17,28.51,28.545,37708800,0,1,28.89,29.17,28.51,28.545,37708800,Facebook
2/7/13,29.11,29.15,28.27,28.65,34540100,0,1,29.11,29.15,28.27,28.65,34540100,Facebook
2/6/13,28.74,29.29,28.66,29.05,38375900,0,1,28.74,29.29,28.66,29.05,38375900,Facebook
2/5/13,28.26,28.96,28.04,28.64,47948200,0,1,28.26,28.96,28.04,28.64,47948200,Facebook
2/4/13,29.06,29.2,28.01,28.109,92362200,0,1,29.06,29.2,28.01,28.109,92362200,Facebook
2/1/13,31.01,31.02,29.63,29.73,85856700,0,1,31.01,31.02,29.63,29.73,85856700,Facebook
1/31/13,29.15,31.47,28.74,30.981,190744900,0,1,29.15,31.47,28.74,30.981,190744900,Facebook
1/30/13,30.98,31.49,30.88,31.24,87682100,0,1,30.98,31.49,30.88,31.24,87682100,Facebook
1/29/13,32,32.07,30.71,30.79,72976500,0,1,32,32.07,30.71,30.79,72976500,Facebook
1/28/13,31.88,32.5063,31.81,32.469,59682500,0,1,31.88,32.5063,31.81,32.469,59682500,Facebook
1/25/13,31.41,31.93,31.13,31.54,54363600,0,1,31.41,31.93,31.13,31.54,54363600,Facebook
1/24/13,31.27,31.49,30.81,31.08,43845100,0,1,31.27,31.49,30.81,31.08,43845100,Facebook
1/23/13,31.1,31.5,30.8,30.82,48899800,0,1,31.1,31.5,30.8,30.82,48899800,Facebook
1/22/13,29.75,30.89,29.74,30.729,55243300,0,1,29.75,30.89,29.74,30.729,55243300,Facebook
1/18/13,30.31,30.44,29.27,29.66,49631500,0,1,30.31,30.44,29.27,29.66,49631500,Facebook
1/17/13,30.08,30.42,30.03,30.14,40256700,0,1,30.08,30.42,30.03,30.14,40256700,Facebook
1/16/13,30.21,30.35,29.53,29.85,75332700,0,1,30.21,30.35,29.53,29.85,75332700,Facebook
1/15/13,30.64,31.71,29.88,30.1,173242600,0,1,30.64,31.71,29.88,30.1,173242600,Facebook
1/14/13,32.08,32.21,30.62,30.9475,98892800,0,1,32.08,32.21,30.62,30.9475,98892800,Facebook
1/11/13,31.28,31.96,31.1,31.72,89598000,0,1,31.28,31.96,31.1,31.72,89598000,Facebook
1/10/13,30.6,31.45,30.28,31.3,95316400,0,1,30.6,31.45,30.28,31.3,95316400,Facebook
1/9/13,29.67,30.6,29.49,30.59,104787700,0,1,29.67,30.6,29.49,30.59,104787700,Facebook
1/8/13,29.51,29.6,28.86,29.0607,45871300,0,1,29.51,29.6,28.86,29.0607,45871300,Facebook
1/7/13,28.69,29.79,28.65,29.4213,83781800,0,1,28.69,29.79,28.65,29.4213,83781800,Facebook
1/4/13,28.01,28.93,27.83,28.76,72715400,0,1,28.01,28.93,27.83,28.76,72715400,Facebook
1/3/13,27.88,28.47,27.59,27.77,63140600,0,1,27.88,28.47,27.59,27.77,63140600,Facebook
1/2/13,27.44,28.18,27.42,28,69846400,0,1,27.44,28.18,27.42,28,69846400,Facebook
12/31/12,26.2,26.99,26.11,26.6197,60374500,0,1,26.2,26.99,26.11,26.6197,60374500,Facebook
12/28/12,25.48,26.11,25.15,25.9112,56574800,0,1,25.48,26.11,25.15,25.9112,56574800,Facebook
12/27/12,26.55,26.8,25.52,26.05,43481700,0,1,26.55,26.8,25.52,26.05,43481700,Facebook
12/26/12,27.03,27.18,26.375,26.51,33175400,0,1,27.03,27.18,26.375,26.51,33175400,Facebook
12/24/12,26.5,26.96,26.2,26.93,28230100,0,1,26.5,26.96,26.2,26.93,28230100,Facebook
12/21/12,26.66,27.01,26.12,26.26,54555200,0,1,26.66,27.01,26.12,26.26,54555200,Facebook
12/20/12,27.49,27.6,27.13,27.36,35574800,0,1,27.49,27.6,27.13,27.36,35574800,Facebook
12/19/12,27.83,28.22,26.95,27.41,61390300,0,1,27.83,28.22,26.95,27.41,61390300,Facebook
12/18/12,26.96,27.91,26.9,27.71,60512900,0,1,26.96,27.91,26.9,27.71,60512900,Facebook
12/17/12,26.77,27,26.32,26.75,57742500,0,1,26.77,27,26.32,26.75,57742500,Facebook
12/14/12,28.18,28.33,26.76,26.812,91631600,0,1,28.18,28.33,26.76,26.812,91631600,Facebook
12/13/12,27.59,28.75,27.43,28.24,81051600,0,1,27.59,28.75,27.43,28.24,81051600,Facebook
12/12/12,28,28.14,27.37,27.5801,46704200,0,1,28,28.14,27.37,27.5801,46704200,Facebook
12/11/12,28.07,28.24,27.66,27.98,77099100,0,1,28.07,28.24,27.66,27.98,77099100,Facebook
12/10/12,27.17,28.17,27.1,27.84,50608500,0,1,27.17,28.17,27.1,27.84,50608500,Facebook
12/7/12,27.07,27.78,26.84,27.485,51751900,0,1,27.07,27.78,26.84,27.485,51751900,Facebook
12/6/12,27.68,27.75,26.82,26.97,46001500,0,1,27.68,27.75,26.82,26.97,46001500,Facebook
12/5/12,27.75,27.9,27.26,27.71,58976300,0,1,27.75,27.9,27.26,27.71,58976300,Facebook
12/4/12,27.06,27.76,26.68,27.46,72869200,0,1,27.06,27.76,26.68,27.46,72869200,Facebook
12/3/12,27.9999,28.88,26.98,27.04,123526100,0,1,27.9999,28.88,26.98,27.04,123526100,Facebook
11/30/12,27.26,28,26.76,28,127049600,0,1,27.26,28,26.76,28,127049600,Facebook
11/29/12,26.5,27.52,26.16,27.32,88759700,0,1,26.5,27.52,26.16,27.32,88759700,Facebook
11/28/12,25.94,26.49,25.75,26.36,49205600,0,1,25.94,26.49,25.75,26.36,49205600,Facebook
11/27/12,26.04,26.5,25.46,26.15,85760600,0,1,26.04,26.5,25.46,26.15,85760600,Facebook
11/26/12,24.935,26.09,24.81,25.94,123865000,0,1,24.935,26.09,24.81,25.94,123865000,Facebook
11/23/12,24.58,24.68,23.88,23.998,29520900,0,1,24.58,24.68,23.88,23.998,29520900,Facebook
11/21/12,23.22,24.53,23.05,24.32,89862400,0,1,23.22,24.53,23.05,24.32,89862400,Facebook
11/20/12,22.73,23.9,22.7,23.1,46655300,0,1,22.73,23.9,22.7,23.1,46655300,Facebook
11/19/12,23.955,24.12,22.82,22.92,85021300,0,1,23.955,24.12,22.82,22.92,85021300,Facebook
11/16/12,22.25,23.93,22.18,23.5607,107182200,0,1,22.25,23.93,22.18,23.5607,107182200,Facebook
11/15/12,22.34,22.5,21.65,22.17,78857700,0,1,22.34,22.5,21.65,22.17,78857700,Facebook
11/14/12,20.1,22.5,19.93,22.36,229751000,0,1,20.1,22.5,19.93,22.36,229751000,Facebook
11/13/12,19.605,20.11,19.56,19.86,71775100,0,1,19.605,20.11,19.56,19.86,71775100,Facebook
11/12/12,19.15,20.17,18.87,20.07,67349200,0,1,19.15,20.17,18.87,20.07,67349200,Facebook
11/9/12,19.955,20,19.13,19.21,42295500,0,1,19.955,20,19.13,19.21,42295500,Facebook
11/8/12,20.52,20.73,19.98,19.99,34254600,0,1,20.52,20.73,19.98,19.99,34254600,Facebook
11/7/12,20.85,20.95,20.37,20.47,33396800,0,1,20.85,20.95,20.37,20.47,33396800,Facebook
11/6/12,21.24,21.37,20.99,21.1712,29062700,0,1,21.24,21.37,20.99,21.1712,29062700,Facebook
11/5/12,21.1,21.48,20.92,21.25,31806700,0,1,21.1,21.48,20.92,21.25,31806700,Facebook
11/2/12,21.26,21.69,21.07,21.18,38344400,0,1,21.26,21.69,21.07,21.18,38344400,Facebook
11/1/12,21.08,21.44,21.01,21.21,37713900,0,1,21.08,21.44,21.01,21.21,37713900,Facebook
3/27/18,1063.9,1064.54,997.62,1006.94,2940957,0,1,1063.9,1064.54,997.62,1006.94,2940957,Google
3/26/18,1050.6,1059.27,1010.58,1054.09,3272409,0,1,1050.6,1059.27,1010.58,1054.09,3272409,Google
3/23/18,1051.37,1066.78,1024.87,1026.55,2413517,0,1,1051.37,1066.78,1024.87,1026.55,2413517,Google
3/22/18,1080.01,1083.92,1049.64,1053.15,3418154,0,1,1080.01,1083.92,1049.64,1053.15,3418154,Google
3/21/18,1092.57,1108.7,1087.21,1094,1990515,0,1,1092.57,1108.7,1087.21,1094,1990515,Google
3/20/18,1098.4,1105.55,1082.42,1095.8,2709310,0,1,1098.4,1105.55,1082.42,1095.8,2709310,Google
3/19/18,1117.76,1119.37,1088.92,1100.07,3076349,0,1,1117.76,1119.37,1088.92,1100.07,3076349,Google
3/16/18,1155.35,1156.81,1131.36,1134.42,2654602,0,1,1155.35,1156.81,1131.36,1134.42,2654602,Google
3/15/18,1149.57,1162.5,1135.66,1150.61,1623868,0,1,1149.57,1162.5,1135.66,1150.61,1623868,Google
3/14/18,1145.8,1159.76,1142.35,1148.89,2033697,0,1,1145.8,1159.76,1142.35,1148.89,2033697,Google
3/13/18,1171.83,1178,1134.57,1139.91,2129435,0,1,1171.83,1178,1134.57,1139.91,2129435,Google
3/12/18,1165.05,1178.16,1159.2,1165.93,2129297,0,1,1165.05,1178.16,1159.2,1165.93,2129297,Google
3/9/18,1139.5,1161,1134.29,1160.84,2070174,0,1,1139.5,1161,1134.29,1160.84,2070174,Google
3/8/18,1117.2,1131.44,1117.2,1129.38,1510478,0,1,1117.2,1131.44,1117.2,1129.38,1510478,Google
3/7/18,1092.82,1116.2,1089.91,1115.04,1537429,0,1,1092.82,1116.2,1089.91,1115.04,1537429,Google
3/6/18,1102.1,1105.63,1094.5,1100.9,1169068,0,1,1102.1,1105.63,1094.5,1100.9,1169068,Google
3/5/18,1078.13,1101.18,1072.27,1094.76,1432369,0,1,1078.13,1101.18,1072.27,1094.76,1432369,Google
3/2/18,1057.98,1086.89,1050.11,1084.14,2508145,0,1,1057.98,1086.89,1050.11,1084.14,2508145,Google
3/1/18,1109.54,1111.27,1067.29,1071.41,2766856,0,1,1109.54,1111.27,1067.29,1071.41,2766856,Google
2/28/18,1122,1127.65,1103,1103.92,2431023,0,1,1122,1127.65,1103,1103.92,2431023,Google
2/27/18,1143.7,1144.25,1116.79,1117.51,2094863,0,1,1143.7,1144.25,1116.79,1117.51,2094863,Google
2/26/18,1131.86,1144.2,1129.34,1143.7,1489118,0,1,1131.86,1144.2,1129.34,1143.7,1489118,Google
2/23/18,1118.66,1129,1108.44,1128.09,1234539,0,1,1118.66,1129,1108.44,1128.09,1234539,Google
2/22/18,1119.17,1125.46,1105.15,1109.9,1386115,0,1,1119.17,1125.46,1105.15,1109.9,1386115,Google
2/21/18,1109.1,1136.2,1107.51,1113.75,2024534,0,1,1109.1,1136.2,1107.51,1113.75,2024534,Google
2/20/18,1092.76,1116.29,1090,1103.59,1646405,0,1,1092.76,1116.29,1090,1103.59,1646405,Google
2/16/18,1093.38,1108.31,1091.55,1095.5,1971928,0,1,1093.38,1108.31,1091.55,1095.5,1971928,Google
2/15/18,1083.45,1094.1,1067.23,1091.36,1806206,0,1,1083.45,1094.1,1067.23,1091.36,1806206,Google
2/14/18,1054.32,1075.47,1049.8,1072.7,2029979,0,1,1054.32,1075.47,1049.8,1072.7,2029979,Google
2/13/18,1050,1061.22,1046.92,1054.14,1574121,0,1,1050,1061.22,1046.92,1054.14,1574121,Google
2/12/18,1056.67,1065.57,1045.49,1054.56,2796258,0,1,1056.67,1065.57,1045.49,1054.56,2796258,Google
2/9/18,1025.88,1051.72,997,1043.43,4436032,0,1,1025.88,1051.72,997,1043.43,4436032,Google
2/8/18,1059.87,1063.93,1005.12,1005.6,3067173,0,1,1059.87,1063.93,1005.12,1005.6,3067173,Google
2/7/18,1084.97,1086.53,1054.62,1055.41,2544683,0,1,1084.97,1086.53,1054.62,1055.41,2544683,Google
2/6/18,1033.98,1087.38,1030.01,1084.43,3732527,0,1,1033.98,1087.38,1030.01,1084.43,3732527,Google
2/5/18,1100.61,1114.99,1056.74,1068.76,3742469,0,1,1100.61,1114.99,1056.74,1068.76,3742469,Google
2/2/18,1127.42,1131.3,1111.17,1119.2,5798880,0,1,1127.42,1131.3,1111.17,1119.2,5798880,Google
2/1/18,1175.99,1187.45,1169.36,1181.59,2774967,0,1,1175.99,1187.45,1169.36,1181.59,2774967,Google
1/31/18,1183.81,1186.32,1172.1,1182.22,1643877,0,1,1183.81,1186.32,1172.1,1182.22,1643877,Google
1/30/18,1177.72,1187.93,1174.51,1177.37,1792602,0,1,1177.72,1187.93,1174.51,1177.37,1792602,Google
1/29/18,1188,1198,1184.06,1186.48,1533931,0,1,1188,1198,1184.06,1186.48,1533931,Google
1/26/18,1187.53,1187.56,1168.03,1187.56,1981476,0,1,1187.53,1187.56,1168.03,1187.56,1981476,Google
1/25/18,1180.71,1185,1171.84,1182.14,1398961,0,1,1180.71,1185,1171.84,1182.14,1398961,Google
1/24/18,1184.98,1187.05,1167.4,1171.29,1818182,0,1,1184.98,1187.05,1167.4,1171.29,1818182,Google
1/23/18,1170.62,1178.51,1167.25,1176.17,1832126,0,1,1170.62,1178.51,1167.25,1176.17,1832126,Google
1/22/18,1143.82,1166.88,1141.82,1164.16,1437954,0,1,1143.82,1166.88,1141.82,1164.16,1437954,Google
1/19/18,1138.03,1143.78,1132.5,1143.5,1418376,0,1,1138.03,1143.78,1132.5,1143.5,1418376,Google
1/18/18,1139.35,1140.59,1124.46,1135.97,1333633,0,1,1139.35,1140.59,1124.46,1135.97,1333633,Google
1/17/18,1136.36,1139.32,1123.49,1139.1,1353097,0,1,1136.36,1139.32,1123.49,1139.1,1353097,Google
1/16/18,1140.31,1148.88,1126.66,1130.7,1783881,0,1,1140.31,1148.88,1126.66,1130.7,1783881,Google
1/12/18,1110.1,1131.3,1108.01,1130.65,1914460,0,1,1110.1,1131.3,1108.01,1130.65,1914460,Google
1/11/18,1112.31,1114.85,1106.48,1111.88,1102461,0,1,1112.31,1114.85,1106.48,1111.88,1102461,Google
1/10/18,1107,1112.78,1103.98,1110.14,1027781,0,1,1107,1112.78,1103.98,1110.14,1027781,Google
1/9/18,1118.44,1118.44,1108.2,1112.79,1335995,0,1,1118.44,1118.44,1108.2,1112.79,1335995,Google
1/8/18,1111,1119.16,1110,1114.21,1148958,0,1,1111,1119.16,1110,1114.21,1148958,Google
1/5/18,1103.45,1113.58,1101.8,1110.29,1493389,0,1,1103.45,1113.58,1101.8,1110.29,1493389,Google
1/4/18,1097.09,1104.08,1094.26,1095.76,1289293,0,1,1097.09,1104.08,1094.26,1095.76,1289293,Google
1/3/18,1073.93,1096.1,1073.43,1091.52,1550593,0,1,1073.93,1096.1,1073.43,1091.52,1550593,Google
1/2/18,1053.02,1075.98,1053.02,1073.21,1555809,0,1,1053.02,1075.98,1053.02,1073.21,1555809,Google
12/29/17,1055.49,1058.05,1052.7,1053.4,1156357,0,1,1055.49,1058.05,1052.7,1053.4,1156357,Google
12/28/17,1062.25,1064.84,1053.38,1055.95,982285,0,1,1062.25,1064.84,1053.38,1055.95,982285,Google
12/27/17,1066.6,1068.27,1058.38,1060.2,1027634,0,1,1066.6,1068.27,1058.38,1060.2,1027634,Google
12/26/17,1068.64,1068.86,1058.64,1065.85,914574,0,1,1068.64,1068.86,1058.64,1065.85,914574,Google
12/22/17,1070,1071.72,1067.64,1068.86,860800,0,1,1070,1071.72,1067.64,1068.86,860800,Google
12/21/17,1075.39,1077.52,1069,1070.85,1211012,0,1,1075.39,1077.52,1069,1070.85,1211012,Google
12/20/17,1080.92,1081.23,1068.6,1073.56,1429035,0,1,1080.92,1081.23,1068.6,1073.56,1429035,Google
12/19/17,1083.02,1084.97,1072.27,1079.78,1287930,0,1,1083.02,1084.97,1072.27,1079.78,1287930,Google
12/18/17,1076.45,1086.49,1070.37,1085.09,1482768,0,1,1076.45,1086.49,1070.37,1085.09,1482768,Google
12/15/17,1063.78,1075.25,1060.09,1072,3080738,0,1,1063.78,1075.25,1060.09,1072,3080738,Google
12/14/17,1055.49,1067.08,1053.6,1057.47,1531504,0,1,1055.49,1067.08,1053.6,1057.47,1531504,Google
12/13/17,1052.08,1055.48,1046.58,1051.39,1369580,0,1,1052.08,1055.48,1046.58,1051.39,1369580,Google
12/12/17,1050,1062.5,1044.87,1048.77,1684977,0,1,1050,1062.5,1044.87,1048.77,1684977,Google
12/11/17,1051.11,1056,1044.12,1051.97,1096997,0,1,1051.11,1056,1044.12,1051.97,1096997,Google
12/8/17,1051.81,1056.42,1045.86,1049.38,1479665,0,1,1051.81,1056.42,1045.86,1049.38,1479665,Google
12/7/17,1036.07,1048.92,1035.36,1044.57,1437448,0,1,1036.07,1048.92,1035.36,1044.57,1437448,Google
12/6/17,1016.52,1039.58,1015.31,1032.72,1369276,0,1,1016.52,1039.58,1015.31,1032.72,1369276,Google
12/5/17,1010.99,1036.68,1002.32,1019.6,1927802,0,1,1010.99,1036.68,1002.32,1019.6,1927802,Google
12/4/17,1027.8,1031.34,1009.22,1011.87,1896325,0,1,1027.8,1031.34,1009.22,1011.87,1896325,Google
12/1/17,1030.41,1037.24,1016.9,1025.07,1850541,0,1,1030.41,1037.24,1016.9,1025.07,1850541,Google
11/30/17,1039.94,1044.14,1030.07,1036.17,2190379,0,1,1039.94,1044.14,1030.07,1036.17,2190379,Google
11/29/17,1056.18,1058.77,1029.65,1037.38,2737664,0,1,1056.18,1058.77,1029.65,1037.38,2737664,Google
11/28/17,1073.99,1080,1054.54,1063.29,1694098,0,1,1073.99,1080,1054.54,1063.29,1694098,Google
11/27/17,1058.57,1073.04,1054.77,1072.01,1708195,0,1,1058.57,1073.04,1054.77,1072.01,1708195,Google
11/24/17,1054.39,1060.07,1051.92,1056.52,825342,0,1,1054.39,1060.07,1051.92,1056.52,825342,Google
11/22/17,1051.16,1055.43,1047.25,1051.92,721498,0,1,1051.16,1055.43,1047.25,1051.92,721498,Google
11/21/17,1040.04,1050.39,1039.14,1050.3,1075568,0,1,1040.04,1050.39,1039.14,1050.3,1075568,Google
11/20/17,1036,1038.7,1032.68,1034.66,850423,0,1,1036,1038.7,1032.68,1034.66,850423,Google
11/17/17,1049.8,1051,1033.73,1035.89,1286044,0,1,1049.8,1051,1033.73,1035.89,1286044,Google
11/16/17,1038.75,1051.76,1038,1048.47,1125995,0,1,1038.75,1051.76,1038,1048.47,1125995,Google
11/15/17,1035,1039.63,1030.76,1036.41,900695,0,1,1035,1039.63,1030.76,1036.41,900695,Google
11/14/17,1037.72,1042.3,1029.33,1041.64,982782,0,1,1037.72,1042.3,1029.33,1041.64,982782,Google
11/13/17,1040.8,1048.74,1039.26,1041.2,914852,0,1,1040.8,1048.74,1039.26,1041.2,914852,Google
11/10/17,1043.87,1046.63,1041.22,1044.15,955500,0,1,1043.87,1046.63,1041.22,1044.15,955500,Google
11/9/17,1048,1050.88,1035.85,1047.72,1776722,0,1,1048,1050.88,1035.85,1047.72,1776722,Google
11/7/17,1049.65,1053.41,1043,1052.39,1254965,0,1,1049.65,1053.41,1043,1052.39,1254965,Google
11/6/17,1049.1,1052.59,1042,1042.68,897897,0,1,1049.1,1052.59,1042,1042.68,897897,Google
11/3/17,1042.75,1050.66,1037.65,1049.99,1370874,0,1,1042.75,1050.66,1037.65,1049.99,1370874,Google
11/2/17,1039.99,1045.52,1028.66,1042.97,1233333,0,1,1039.99,1045.52,1028.66,1042.97,1233333,Google
11/1/17,1036.32,1047.86,1034,1042.6,2105729,0,1,1036.32,1047.86,1034,1042.6,2105729,Google
10/31/17,1033,1041,1026.3,1033.04,1490660,0,1,1033,1041,1026.3,1033.04,1490660,Google
10/30/17,1029.16,1039.83,1022.33,1033.13,2245352,0,1,1029.16,1039.83,1022.33,1033.13,2245352,Google
10/27/17,1030.99,1063.62,1026.85,1033.67,5139945,0,1,1030.99,1063.62,1026.85,1033.67,5139945,Google
10/26/17,998.47,1006.51,990.47,991.42,1827682,0,1,998.47,1006.51,990.47,991.42,1827682,Google
10/25/17,986.27,994.43,977.722,991.46,1368042,0,1,986.27,994.43,977.722,991.46,1368042,Google
10/24/17,986.5,989.26,977.08,988.49,1416283,0,1,986.5,989.26,977.08,988.49,1416283,Google
10/23/17,1005.18,1005.79,983.1,985.54,1623580,0,1,1005.18,1005.79,983.1,985.54,1623580,Google
10/20/17,1007.05,1008.65,1002.27,1005.07,1568454,0,1,1007.05,1008.65,1002.27,1005.07,1568454,Google
10/19/17,1004.75,1007.32,997.3,1001.84,1677021,0,1,1004.75,1007.32,997.3,1001.84,1677021,Google
10/18/17,1011.05,1016.31,1005.32,1012.74,1270218,0,1,1011.05,1016.31,1005.32,1012.74,1270218,Google
10/17/17,1007.44,1014.56,1006.05,1011,991412,0,1,1007.44,1014.56,1006.05,1011,991412,Google
10/16/17,1009.63,1012,1001.52,1009.35,1066744,0,1,1009.63,1012,1001.52,1009.35,1066744,Google
10/13/17,1009.11,1014.76,1007.06,1007.87,1308881,0,1,1009.11,1014.76,1007.06,1007.87,1308881,Google
10/12/17,1003.84,1011.54,1001.1,1005.65,1521137,0,1,1003.84,1011.54,1001.1,1005.65,1521137,Google
10/11/17,989.04,1007.56,987.94,1005.65,1748443,0,1,989.04,1007.56,987.94,1005.65,1748443,Google
10/10/17,995.3,997.47,981.11,987.8,1158864,0,1,995.3,997.47,981.11,987.8,1158864,Google
10/9/17,995,1000.46,991.5,992.31,1151035,0,1,995,1000.46,991.5,992.31,1151035,Google
10/6/17,980,994.26,978.51,993.64,1490744,0,1,980,994.26,978.51,993.64,1490744,Google
10/5/17,972.79,986.5085,970.27,985.19,1627255,0,1,972.79,986.5085,970.27,985.19,1627255,Google
10/4/17,971.76,974.4,965.61,966.78,896531,0,1,971.76,974.4,965.61,966.78,896531,Google
10/3/17,967.56,972.44,962.705,972.08,1080312,0,1,967.56,972.44,962.705,972.08,1080312,Google
10/2/17,975.65,977.74,961.95,967.47,1466444,0,1,975.65,977.74,961.95,967.47,1466444,Google
9/29/17,966,975.81,966,973.72,1906445,0,1,966,975.81,966,973.72,1906445,Google
9/28/17,956.25,966.18,955.55,964.81,1347750,0,1,956.25,966.18,955.55,964.81,1347750,Google
9/27/17,942.74,965.43,941.95,959.9,2313498,0,1,942.74,965.43,941.95,959.9,2313498,Google
9/26/17,936.69,944.08,935.12,937.43,1618182,0,1,936.69,944.08,935.12,937.43,1618182,Google
9/25/17,939.45,939.75,924.5101,934.28,1847436,0,1,939.45,939.75,924.5101,934.28,1847436,Google
9/22/17,942.77,950,940.835,943.26,1067617,0,1,942.77,950,940.835,943.26,1067617,Google
9/21/17,948.13,952.8,939.38,947.55,1302726,0,1,948.13,952.8,939.38,947.55,1302726,Google
9/20/17,937.73,950,937.5,947.54,1896919,0,1,937.73,950,937.5,947.54,1896919,Google
